,ItemID,Sentiment,SentimentText
310746,310758,1,@kennethrobert Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
310747,310759,1,"@kenneyjacob Not always. As I said, I have seen both.  You can't be too sure, unless you see it !"
310748,310760,1,"@kennieboy Go out and eat, then buy a pair of speedo plugs, or go emart!! "
310749,310761,1,@Kennishahill Yeah...no work tomorrow...Why not? 
310750,310762,0,@kenniwoo THAT WHOLE MOVIE WAS GOLD. I wanna see it again! I miss you too bb 
310751,310763,0,"@kennokishi no kidding. But they do have goode family, which is pretty entertaining...but no pushing daisies "
310752,310764,1,@kennon Very nice 
310753,310765,1,@kennorberg...will you actually Tweet?    You don't have the cycles!  LOL  
310754,310766,1,@kennstar it was funnnnnn  and having no narrator in the beginning was such a great idea!
310755,310767,1,@kennu #Drupalcamp? There's a camp for that horrible piece of software? 
310756,310768,1,@Kenny_Wallace ....HI!  
310757,310769,1,@Kenny_Wallace hello from philadelphia pa hope ur staying dry and warm kenny 
310758,310770,1,"@Kenny_Wallace Hi from currently Michigan, but actually Cincinnati Ohio.  LOL"
310759,310771,1,@mileycyrus http://twitpic.com/6shtr - BRAZIL LOVE YOU MILEY  BRAZIL LOVE YOU MILEY   BRAZIL LOVE YOU MILEY   BRAZIL LOVE YOU MILE ...
310760,310772,1,"@mileycyrus http://twitpic.com/6shtr - Every day I'm amazed, I admire you! I wanna be like you  Beautiful picture Miley!! really "
310761,310773,1,@mileycyrus http://twitpic.com/6shtr - fabulous!  great view!
310762,310774,1,@mileycyrus http://twitpic.com/6shtr - I love it!! You are really cute in this photo!!! Greetings from Venezuela 
310763,310775,1,@mileycyrus http://twitpic.com/6shtr - Miley come to Santa Ana - see the gangs &amp; violence. Just Kidding. Everyone love you - even me 
310764,310776,1,@mileycyrus http://twitpic.com/6shtr - Miley you're so beautiful  xoxo
310765,310777,1,@mileycyrus http://twitpic.com/6shtr - Nice shot 
310766,310778,1,@mileycyrus http://twitpic.com/6shtr - now i can see it  aw i like it its a pretty shoot
310767,310779,1,@mileycyrus http://twitpic.com/6shtr - please come to argentine 
310768,310780,1,@mileycyrus http://twitpic.com/6shtr - so peacful. 
310769,310781,1,@mileycyrus http://twitpic.com/6shtr - That looked nice  You always look so beautiful!
310770,310782,1,@mileycyrus http://twitpic.com/6shtr - This is so damn beautiful  Miley you are sooooo gorgeous I love u
310771,310783,1,@mileycyrus http://twitpic.com/6shtr - this picture is really lovely.   Where is it?
310772,310784,0,@mileycyrus http://twitpic.com/6shtr - why can't i see this pictureeeee 
310773,310785,1,"@mileycyrus http://twitpic.com/6shtr - WOW, awesome pic! Miley u're amazing!!! I Love U â¥ Hey Guys, please follow me "
310774,310786,1,@mileycyrus http://twitpic.com/6shtr - You're such AMAZING girl ! 
310775,310787,1,"@mileycyrus http://twitpic.com/7e01t - miley you are so sweet at this pic ,and omg i have the same ipod and glasses "
310776,310788,1,@mileycyrus http://twitpic.com/7e01t - oo   I've got same iPod  Ä± love you miley 
310777,310789,1,@mileycyrus http://twitpic.com/7e01t - so pretty... and i have That IPOD TO 
310778,310790,1,@mileycyrus http://twitpic.com/7e01t - U LOOK SOOOOOOOO GORGOUSE! i â¥ ur ipod! its cute! i want an ipod bor my b-day....july 20th 
310779,310791,1,"@mileycyrus http://twitpic.com/7f5fy - You are pure gawjuss!!!! I total wish ah was yhoo, lol!!!!  xxxxxxx"
310780,310792,1,@mileycyrus http://twitpic.com/7fbzf - that's so beautiful  really  i want to see that in one day 
310781,310793,1,@mileycyrus http://twitpic.com/7fdyd - awh  Yall are both Precious! I love you Miley! I live in GA! Maybe I'll see you before you go!
310782,310794,1,"@mileycyrus http://twitpic.com/7fdyd - awww this is a great picture miley!  i see the sun was shining, unlike MIAMI over here &gt;_"
310783,310795,1,@mileycyrus http://twitpic.com/7fdyd - cute! was that b4 or after noah went on a jet ski wit em and her boy scotty? lol  cute video!
310784,310796,1,@mileycyrus http://twitpic.com/7fdyd - just cute a younger miley  arent little sister's awesome!
310785,310797,1,@mileycyrus http://twitpic.com/7fdyd - woow man yu all must have a lot of sun  .. ohh heyy miley i can tell by your status thingys tha ...
310786,310798,1,@mileycyrus http://twitpic.com/7fdyd - yeah its true!!! being kid is so good   ps!i love ur tan 
310787,310799,0,@mileycyrus http://twitpic.com/7rg4u - This is such a cute photo. I wanna go Jetskiing! 
310788,310800,0,@mileycyrus http://twitpic.com/7vvww - why are you so gorgeous. i'm jealous ... 
310789,310801,0,@mileycyrus http://twitpic.com/8cmop - I do too 
310790,310802,0,@Kenny_Wallace oh no! I hope they get your stuff before you leave  that's always my fear when flying.
310791,310803,0,@Kenny_Wallace Thanks for the info....I've had a hard time finding updates on his condition 
310792,310804,1,@Kenny_Wallace You crack me up!  We all know you don't know how to whisper!!  
310793,310805,0,@Kenny_Wallace you haven't said hi to Mississippi yet 
310794,310806,0,@kennyblak We wasnt invited to yall get togethers either! Then @tnlos and @josmoke was playin security and told us to be quiet!! 
310795,310807,1,@kennyburns good morning!! Thx for the motivation 
310796,310808,0,@KennyCarlile hey it so wasn't our fault he gave us his research paper to implement! 
310797,310809,0,@KennyCarlile what type of puppies? And that sucks 
310798,310810,1,@KennyEliasson Oh rly!? That sux! Switch to Thunderbird/IMAP and everything works like a charm 
310799,310811,0,@kennygo haha taking preventive measure?  @henrygerson iyah.. Happened a couple of times already  adoh..
310800,310812,1,"@kennygo keeennnn, u r such a blessing in jpcc and axioo  thank uuuuuuu"
310801,310813,0,"@kennygo teach me!!! haha, i'm still learning here... sometimes it works, sometimes it's not. "
310802,310814,1,@kennygo you should! The best part is.. They sell sekba! Original taste and bodyparts! 
310803,310815,0,@kennygotsoul @jrforever won't give me no music either 
310804,310816,0,@KennyHamilton I was listening to Chris Brown then it was cut... Is it limited in time? I didnt hear you 
310805,310817,0,@kennyinapoqet yes way! Na jk I'm cleaning my room 
310806,310818,0,@KennyKnight @DerrickLBriggs i think i want to move up there to NYC now... UGH! 
310807,310819,0,@KennyNo1 hi darling .. how are u ?? .. so busy now .. !! 
310808,310820,1,"@KennyofAstro yes sir, you have lots of potential, good stuff keep it up "
310809,310821,1,@kennyprov Watch more porn? 
310810,310822,1,@kennyseattle1  Hi Kenny !! Welcome to twitterville and get ready to waste tons of hours having fun on here. See u live at 5am on Q13 FOX 
310811,310823,0,@kennywormald r u quoting movies again? Or did u lose somethin' 
310812,310824,1,@KennyWormaldFan : Hey I love Kenny Wormald and his gf Ashley Roberts.  Both of you guys rock!  keep it cool homies.  love yal.  olivia 
310813,310825,0,@Kennyzimlinghau and how did it taste?! ...Kinda like you won the gender lottery? haha 
310814,310826,0,@KENO_theOS i think you really do hate me  i want some blueberries.
310815,310827,1,"@Kenosha_Aikido LOL True.  Thank you. If you got that from my tweet, please ignore the &quot;Contact Us&quot; submission - same issue. &lt;rei&gt;"
310816,310828,1,@KenPerryTweets If you come out to PIR be sure to say hi. I will be there with the media. Your BBQ looks awesome! 
310817,310829,0,@kenpineda me too!!! i cant freaking jog! im really pissed 
310818,310830,1,@Kenpofanman Happy to be part of your mix 
310819,310831,1,"@kensamor np..thanks to FV, he made the video hehe "
310820,310832,0,@KenSeeley I am soooo sorry.  Hope he's ok 
310821,310833,1,"@Kensfi  Thanks for the follow, my fellow computer geek.    How's your Wednesday?"
310822,310834,0,@kenshinwanderin if I had any... 
310823,310835,1,"@kensipe Thanks for pointing out the dogmatic (therefore, apparently, evil) nature of that sentence. "
310824,310836,1,@kenslats Good Luck! I'll be watching 
310825,310837,0,@KentAllard that was really sad  i wish ud reconsider being friends
310826,310838,0,@kentaloupe you go... omg shut up 
310827,310839,1,"@MGiraudOfficial I'm excited for the tour, too!!!! I'll be seeing it in 6 WEEKS!!! "
310828,310840,0,@MGiraudOfficial I've wanted to see that movie! I went to the video store today to rent it and it was gone 
310829,310841,1,@MGiraudOfficial Let's Get It On was your coolest/hottest so.. that. 
310830,310842,1,@MGiraudOfficial looks like you're enjoying your off time! but i cant wait for you guys to start rehearsing for the tour! im so excited 
310831,310843,1,@MGiraudOfficial love the way you sang Stayin' Alive on the show...would love to see it on tour 
310832,310844,0,"@MGiraudOfficial MATT, i dun want U 2 get involved in all of ths 'coz if U do, ppl will say bad things abt u. I dun wanna C that happen "
310833,310845,1,"@MGiraudOfficial May i suggest &quot;Green light&quot; by John Legend and maybe somewhere &quot;Can't take my eyes off of you,&quot; the lauryn hill version. "
310834,310846,0,"@MGiraudOfficial no answer to my ??'s, no preview of the mickey mouse fedora.....       I luv your new hairstyle, though! ; )"
310835,310847,0,@MGiraudOfficial Ok so now my English is slipping &quot;We still deserve...&quot; not Will     
310836,310848,1,"@MGIraudOfficial Part Time Lover, if you're able to do songs you did on the show. "
310837,310849,1,@MGiraudOfficial Please do keep us updated with everything 
310838,310850,0,@MGiraudOfficial PLEASE PLEASE PLEASE Retweet #DannyGokeyIsLove to counter the negative trending topic! Haters r going overboard tonight! 
310839,310851,1,"@MGiraudOfficial Reprise of White Chocolate with Kris, Anoop and Allison! "
310840,310852,0,@MGiraudOfficial tell Danny that his true fans miss him!  at least we r hearing from u 2day.Tell Danny to stay positive -he's loved a lot
310841,310853,1,@MGiraudOfficial ummm please marry me because you are actually the greatest eveeer 
310842,310854,1,@MGiraudOfficial what to do?~~you can drive to SC for a meet &amp; greet.  Have a great day!
310843,310855,1,"@MGiraudOfficial Yay Matty, I'll be there in 15 minutes "
310844,310856,1,@MGiraudOfficial yeah i'm sure i can 
310845,310857,1,@mGiraudOfficial you can do it!!! We're rooting for you!!!! 
310846,310858,1,"@MGiraudOfficial you can play for me, no charge? "
310847,310859,1,@MGiraudOfficial You can play the piano for me anytime.  
310848,310860,1,@MGiraudOfficial you could always go see &quot;Up&quot; again 
310849,310861,0,"@MGiraudOfficial you should reply sometime. i â¥ you more than @The RealJordin, but she's cooler cos she replies more.. "
310850,310862,1,"@mgkonzal Well, come over here already. Are you moving here eventually? "
310851,310863,1,@MGMarts SURE! I mean - this packs are mine. But I go and get some for you. No problem *grabs car keys* Mars or Snickers? 
310852,310864,1,"@MGMarts Thanks  I was really surprised that the ring sold, it has been around for so long now."
310853,310865,1,@MGMarts thanks mg !! i will take pictures and post them 
310854,310866,1,"@mgorbach They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything. "
310855,310867,0,@mgray84 yup 4 hours of ot down the drain 
310856,310868,0,@mgregoryw I know  change it to what?
310857,310869,0,"@mgrgry Sorry, we ended up playing Legos until Nook's had closed.  "
310858,310870,0,@mgrossfl Been sweating like mad &amp; it hasn't help.  Hopefully getting AC fixed today so house can dehumidify. Off to buy medicine &amp; vit C.
310859,310871,1,"@mgrouchy ha! that'd be better, wouldn't it. "
310860,310872,0,@mgrpowers http://twitpic.com/1aida - snood 
310861,310873,1,@Mgsilva surprised really?!! are they not like that in real life? 
310862,310874,0,@mgtc9 I had false expectations 
310863,310875,1,"@mgthantzin If you have any comments or questions about Superminder, let us know! "
310864,310876,1,@mguelmendez I like this one haha 
310865,310877,1,@mgumgu too cool for msn? 
310866,310878,0,@mgundred  i so want to see that movie.... but i don't know when it is releasing in India.... 
310867,310879,1,"@MH0861 I wish you a good year of being 24  It has been mediocre for me, but I know you will make the best of .. http://tinyurl.com/d8ofb2"
310868,310880,1,"@mh9899 LOL your not the only one who does that, today I woke up at 6 and thought it was Friday again "
310869,310881,0,@Mhae92 i know  i think that you should try to get david to wish you happy birthday once he's on. then i bet he would.
310870,310882,0,@Mhae92 Idk. Maybe he deleted his twitter 
310871,310883,1,@Mhae92 omg that's soo cool!! 
310872,310884,1,@mhaemee : Good morning  
310873,310885,1,"@Mhaey lol yeah gross, eh? "
310874,310886,0,@mhairi1234 ano it really doesn't feel right and I will end up thinking it's Friday n then be depressed when it's not 
310875,310887,0,@mhairithefreak Tears! 
310876,310888,1,@mhaithaca and wot inviting titles they are too 
310877,310889,0,@mhall214  youre not supposed to...
310878,310890,0,@Mhall214 allison&lt;-&gt; kay&lt;-&gt; paul &quot;&lt;-&gt; stands for liking&quot; but yeah paul and allison Fucked  smh
310879,310891,0,@mhall214 this twitter thing is interfering with my sleep  but ppl are interesting on here at 2 in the morning....hmm
310880,310892,0,@mhall214 we sound like depressed children... 
310881,310893,0,@mhanlon NOOOOOOOO.  I'm sorry!!!!!!!!  
310882,310894,0,@mhannas &quot;you never answered your txt?&quot; how is that possible? I always do that  I think I'm doing that every time 
310883,310895,1,@mHArCEy Jessica Szohr from Gossip Girl 
310884,310896,1,@mHArCEy ok  I posted pics on facebook if you want to take a look!
310885,310897,1,@mharpe11 yay harper. must get everyone at plenty onto twitter 
310886,310898,0,@mharrell87 Good point. I'm still on season 2 from BSG though  Trying my best to catchup thanks to netflix 
310887,310899,0,@mhartshorn sounds like alot on your plate.   if i ever want to sell or promote anything you are totally my guy.  hopefully you wont
310888,310900,0,"@mhas69 hahah nah they're old, and dont fit my eyes so i can't wear em "
310889,310901,1,@mhashizu Oh SHIT. This is the autobiography.  WHAT IS YOUR UNCLE'S NAME.
