,Unnamed: 0,Unnamed: 0.1,ItemID,Sentiment,SentimentText
2958,102958,102958,102970,1,@danger534 wow :O um im fine thx.we're writing in skype lol 
2959,102959,102959,102971,1,@danger534 yeah im stopping in london &amp; chicago..of course..i'll be in skype lol  and twitter of course...im so excited!!wish i could c u!
2960,102960,102960,102972,1,"@DangerAdamJonas A question,  I saw you called a fan by surprise, how can I do to participate ?  please answer me "
2961,102961,102961,102973,1,@DangerAdamJonas but im a loser with GREAT taste in music! 
2962,102962,102962,102974,0,@DangerAdamJonas haha  proberly ... meant to be revising  but how are you ?
2963,102963,102963,102975,1,@DangerAdamJonas i enjoyed the live chat too  i am great. last week of school  so how are rehersals going?
2964,102964,102964,102976,0,@DangerDee I wish I was close enough to take a pic 
2965,102965,102965,102977,1,@DangerErin Hurray!! So excited for you! And super excited to see you! 
2966,102966,102966,102978,0,@Dangerghost Why couldn't I have lived during the '40s &amp; '50s? 
2967,102967,102967,102979,1,@dangergianni Yay!!!  Or draw me one when you're crunk!!! Who knows what it'll look like!!
2968,102968,102968,102980,1,@dangerjoe HAHA. They're so delicious espeically when you mix the grape and the orange skittles LOL. jk  How's your day going?
2969,102969,102969,102981,1,@dangerjoe Have fun rehearsing  &amp;  @nevershoutcyrus Enjoy them Turrrrtle DUUUUDDDEEES! i'm gonna watch some telly. Later skaters 
2970,102970,102970,102982,1,"@dangerjoe I trust you  I love you so much,Danger!"
2971,102971,102971,102983,1,@dangerjoe i'm singing your songs  now i'm singing &quot;When you look me in the eyes&quot;..
2972,102972,102972,102984,1,@dangerjoe JUST AS IT SHOULD BE 
2973,102973,102973,102985,1,@dangerjoe well i haven't got long left untill summer hols now  the weathers been way too nice this week. I want to stay at home haha! 
2974,102974,102974,102986,1,@daliuhh LMAO!!! xD so put ur nick by my nick in the note and it'll be OK xD hahahahahah 
2975,102975,102975,102987,0,"@daliuhh yeah, i also thought about this  I think if there's a pandemia, they should cancel the tour"
2976,102976,102976,102988,1,"@daliuhh yes, it's GREAT! we needn't to wait a lot anymore like before "
2977,102977,102977,102989,1,@dallant GSD! LOL! Great words to live by! 
2978,102978,102978,102990,1,@dallaroo ROUND 2 hahahahahaa ! bring on the shotss.. 
2979,102979,102979,102991,1,@Dallas_Dunn ahh you like?!i see you found it  hatred for the yanks is reciprocated...at least we have tmrw &amp; hopefully tomorrow has longo
2980,102980,102980,102992,0,@dallas_news Happy Thursday! No relief for us here  YIKES 100 try to stay cool
2981,102981,102981,102993,1,@dallasaustin Happy Birthday to Tron from the Lugo's 
2982,102982,102982,102994,1,@DallasDeb more than 2 days... Next day off is may 9th. Wtf? But I'll be fine atleast there will be 2 nice paychecks @ the end of it. 
2983,102983,102983,102995,1,@DallasLFans I'm Andrea but I prefer Any or Ann  Where d u live?
2984,102984,102984,102996,1,@DallasLFans Thank you for following me back.  I love Dallas too. She's awesome. I'm still confused. Demi's not following her in twitter.
2985,102985,102985,102997,0,"@DallasRhys oh, man. that sucks "
2986,102986,102986,102998,1,@DallasZip75201 I agree! Because I am often one of them 
2987,102987,102987,102999,1,@Dalma_Leen plus he iiiis paid to make girls panic while he sings.   
2988,102988,102988,103000,0,"@daLoved1 i am , but @LiZAmtle said hers was exactly one month laters, same day!  i am so old "
2989,102989,102989,103001,0,@daLoved1 i think it was on the 28th night the guys finally lost 
2990,102990,102990,103002,1,@daLoved1 i wanna see jord pics!!!! 
2991,102991,102991,103003,1,@daLoved1 Thanks!  Would appreciate it! 
2992,102992,102992,103004,0,@DaLovelyLadyJ. Yes sweetheart that was a frown 
2993,102993,102993,103005,1,@daltonsbriefs I haven't watched it myself YET BUT I hear that you won't be able to &quot;stop&quot; watching  it's a big deal  because it's Google
2994,102994,102994,103006,1,@daltukhov Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
2995,102995,102995,103007,1,@DalydeGagne  I could not have said that better myself...thank you for such wisdom  enjoy Amy simpletownUSA.com
2996,102996,102996,103008,1,"@DalyK Yeah, my timing just rocks... not. And thank you, I will do. "
2997,102997,102997,103009,0,@dalylab is this for the app on the iphone? i cant find anything about number of tweets  i see on/off buttons but nothing about numbers
2998,102998,102998,103010,0,@dalzinho I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now 
2999,102999,102999,103011,1,@DAM_DAT_ASS 
3000,103000,103000,103012,1,@DAM_DAT_ASS I ain't say aaaaaalllat. u like puttin words in my mouth  LOL 
3001,103001,103001,103013,0,@Dam_u_all I hate waking up early  Really puts me in a bad mood!
3002,103002,103002,103014,1,@Dam_u_all Nice day so far  And yours?
3003,103003,103003,103015,1,@damaged_gurl_o3 salamat for the follow! (i'm not a filipino but i know salamat means thank you cuz i once crazy of kristine hermosa lol 
3004,103004,103004,103016,0,@damaged_gurl_o3 well already suffered dat consequence... only have nothing to move forward with 
3005,103005,103005,103017,0,@damagedscene aww how come? 
3006,103006,103006,103018,0,"@damagedscene might watch it again, the thought of a maths exam on wednesday isn't amusing me. "
3007,103007,103007,103019,0,@Damageink alright!! thanks somuch! we've sold out of it for now!  but we might print up some more! x
3008,103008,103008,103020,1,@DaMaHug thanks for picking up the lyric  have not had a whiff of any dancing :S
3009,103009,103009,103021,1,"@damaliayo Thanks so much my dear Damali - prayers worked, as I am much better, God willing!  Rested! Lots!  xoxo"
3010,103010,103010,103022,1,@bellavive i watch them for free 
3011,103011,103011,103023,1,@bellavonblue aww. i've never been so touched and grossed out at the same time. 
3012,103012,103012,103024,1,@bellavventura I hope he passes his exam 
3013,103013,103013,103025,1,"@bellavventura It is a bit overcast today, but it hasn't rained yet. Yesterday we had a nice long rain, which was great for the garden! "
3014,103014,103014,103026,0,"@bellayada Ahhhh, po baby, what's wrong?  Don't be sad be glad! ; ) &lt;&lt;&lt;I am winking @ u!  My day is ok."
3015,103015,103015,103027,0,"@Bellbell I do too, though I'm not sure how many I have left to share "
3016,103016,103016,103028,0,@bellboy22 Nope I have no idea where it is 
3017,103017,103017,103029,0,@belle_lulu @flowerpotnash You're in Weymuff? Poor things 
3018,103018,103018,103030,1,"@belle_lulu C'est peu probable. Mais on ne sait jamais ... It's just not the best place to retire to, I'm thinking more Cote d'Azur "
3019,103019,103019,103031,0,"@belle_lulu Im the same lol . btw, have read it but blogger not letting me comment "
3020,103020,103020,103032,0,"@belle_lulu Once knew a dental lab chappie who drove a sports car - apart from that, zilch, nada, nichts! "
3021,103021,103021,103033,1,"@belle_lulu Oooops! I started early, I will have to ask for your forgivness! "
3022,103022,103022,103034,0,"@belle_lulu Very sensible, my dear! xxx Soup and garlic bread, mmmh! We're OK, thanks. Heat wave replaced by British cold front "
3023,103023,103023,103035,0,@belle_lulu Would do as am not at work but canny drive as was pulled over by the fuzz this morning  (see previous tweets)
3024,103024,103024,103036,0,@belleabsente  not fun... feel better!!
3025,103025,103025,103037,0,@belleann IK! i don't know what happened to it! i Am SOOOOO sorry  i wish i would have let you keep it all day... damnit &amp; my stupidity
3026,103026,103026,103038,1,"@bellebella i met c. vallerina! and mr jiow. it was alrite just went there to check things out and all, chijtp has now been 'cleaned' alr "
3027,103027,103027,103039,0,@BelleCamilla Hey honey! why u dont answer me? 
3028,103028,103028,103040,1,@BelleCamilla So you're like the real...you? haha that sounds so weird...luv your movies 
3029,103029,103029,103041,0,"@bELLEcompliquee Yeah, that always sucks when it's completely out of your control.  I'm sorry. "
3030,103030,103030,103042,1,"@belledame222 Aw, I wish I hadn't missed that. "
3031,103031,103031,103043,1,@belledejour9 oh iya gab hahaha i forgot abisnya di schedule nya paper 3 hehehe. anyways thanks gabbb 
3032,103032,103032,103044,0,@bellefromhell aw!! I can't imagine anything worse than exciting dads-to-be. I'm sorry Chel!  
3033,103033,103033,103045,1,@BelleJolieNoir aww thanks so much..yeah definitely find me 
3034,103034,103034,103046,1,@bellekaye Ok I'm motivated now.... going to have a good night in manly tonight hopefully.... cocktails at the pacific 
3035,103035,103035,103047,0,@BelleNoirMag I didn't see you Saturday 
3036,103036,103036,103048,1,@bellepluiebelle as usual 
3037,103037,103037,103049,0,@BelleRaven Muse is here in September??? Or just the new Album? (ZOMG!) Also I think Catching Fire will be out later here 
3038,103038,103038,103050,1,"@bellerben i woke up at 1:30, thankyou.  miss you!"
3039,103039,103039,103051,0,@bellerella no I'm back.. I was out west only for three days  I wish I could go back... you went to the Regina show right?
3040,103040,103040,103052,0,@bellereve my throat is on fire! I hate being sick! 
3041,103041,103041,103053,1,@BelleRuss I wanna see  I have to approve!
3042,103042,103042,103054,1,"@bellesouth Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email "
3043,103043,103043,103055,0,@BelletheQUEEN yeaaah I know..wank wank wahhhh...i saw that a billion and one twitters ago. 
3044,103044,103044,103056,1,@belletrist9 replied 
3045,103045,103045,103057,1,"@bellewollaston hee hee, I'm going to go to sleep now and think of all those fun things and smile throughout my sleep  love your guts xo"
3046,103046,103046,103058,0,@Dangermaus Thanks! I just spent my whole weekend cleaning them up and drawing 9 more  &lt;- fried
3047,103047,103047,103059,0,@dangerousdaven how do u watch n ant size tv? Ud need tiny lil ant eyes! I don't like ants!  lol!!!!
3048,103048,103048,103060,0,@dangerphill Boo  But I guess you need a kitchen so I can't really moan! P.S Yesterday we had Super Twisters that were 2big 2 even finish!
3049,103049,103049,103061,0,@dangerradio was covering britney spears at bamboozle! i wish i was there 
3050,103050,103050,103062,0,"@dangerradio Yeah, I tried to call you like 10 times and never got through! No talking here. "
3051,103051,103051,103063,0,"@dangerxbunny ty, I guess I can't get it anymore at work...sigh sorry fb peeps, it will have to wait till I get home "
3052,103052,103052,103064,0,"@dangerxriot aw  it's all good we started earlier, I guess? Haha. I see you use TwitterFon. IPhone?"
3053,103053,103053,103065,1,@dangerxriot MAKE ONEEEEE!  IM SO DEMANDING.
3054,103054,103054,103066,1,@dangerxriot www.stickam.com/maddayyyy And click enter chat then to get a cam click a cam spot 
3055,103055,103055,103067,1,"@DanggItsDevin hahar, iknow. ihts weird youu guys have xmas in the winter &amp;&amp; have snow sometimes ,buht thats even cooler "
3056,103056,103056,103068,0,"@DanggItsDevin hahar, whaaat concert youu goiing too? man yourr lucky  youu couldnt go &amp;&amp; not geht me anything ahar. "
3057,103057,103057,103069,1,"@DanggItsDevin No problem  Ahh new to twitter, I need some buddys! haha"
3058,103058,103058,103070,1,@DanggItsDevin YO xD hmm nothin much &amp; yourself? havent spoken to you in a while 
3059,103059,103059,103071,0,@dangilmour brother went to Uni there. Is it a bit ugly there?! Enjoy the rest of your journey... 
3060,103060,103060,103072,1,@DanGordon Sounds great....as long as you don't spill that beer into your lap when you fall asleep. 
3061,103061,103061,103073,0,@Dangrmous where my terri go? 
3062,103062,103062,103074,1,@dangrrousxd Hi gurl! How are u? and how is florida? 
3063,103063,103063,103075,0,"@dangwhat I'm in plano (190 &amp; midway) far from uptown, trust me "
3064,103064,103064,103076,1,@danh1225 Hey Dad? http://bit.ly/vRitx  We're SO gonna go see it. 
3065,103065,103065,103077,0,@DanHack Oh right two seats. Still bad 
3066,103066,103066,103078,1,@DanHack The more pain he feels the better  RIght.. I will sleep now and dream about this 
3067,103067,103067,103079,1,@danhancox http://tinyurl.com/pftg3x doesn't do the night justice but thought you shld see something  nice to catch up
3068,103068,103068,103080,0,@danhancox theyre way too fast and hype sadly. also very badly mixed down 
3069,103069,103069,103081,0,@DanHarvey Crap. Something else has come up... I won't be able to come to the event today 
3070,103070,103070,103082,1,@DanHawes sounds exciting! Have just sent you an email 
3071,103071,103071,103083,1,@danhornby Terviseks! Enjoy your coffee 
3072,103072,103072,103084,1,@danhowarth Cheer up danny boy!!! Not long till Marbella 
3073,103073,103073,103085,0,"@Dani___ okay, i'll finally get to meet Dia! that's her name, right? oh geez i'll feel so stupid if it's not. "
3074,103074,103074,103086,0,@Dani_Chlek I wanted to hear your sick voice  haha xxxxx
3075,103075,103075,103087,0,@Dani_Cotton Less magic more badness. Badness all round  xx
3076,103076,103076,103088,1,@Dani_Leigh aww thanks  ps stop bitching that you can't see ben. It makes me sad because I ahve no one =p
